title,author,category,pub_date,link,description
مستشفيات وعيادات دلّه تعلن عن مواعيد العمل خلال أيام عيد الفطر المبارك.. والطوارئ والصيدليات على مدار الساعة,N/A,N/A,"Thu, 20 Mar 2025 21:37:00 +0300",https://www.alyaum.com/articles/6585053/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%8A%D8%A7%D8%AA-%D9%88%D8%B9%D9%8A%D8%A7%D8%AF%D8%A7%D8%AA-%D8%AF%D9%84%D9%87-%D8%AA%D8%B9%D9%84%D9%86-%D8%B9%D9%86-%D9%85%D9%88%D8%A7%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D8%AE%D9%84%D8%A7%D9%84-%D8%A3%D9%8A%D8%A7%D9%85-%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D9%81%D8%B7%D8%B1-%D8%A7%D9%84%D9%85%D8%A8%D8%A7%D8%B1%D9%83-%D9%88%D8%A7%D9%84%D8%B7%D9%88%D8%A7%D8%B1%D8%A6-%D9%88%D8%A7%D9%84%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D9%85%D8%AF%D8%A7%D8%B1-%D8%A7%D9%84%D8%B3%D8%A7%D8%B9%D8%A9,N/A
مجموعة مايديا وشاكر تعززان شراكتهما الاستراتيجية وتطلقان حملة 'لحظات مايديا' في السعودية,N/A,N/A,"Thu, 20 Mar 2025 21:37:00 +0300",https://www.alyaum.com/articles/6585052/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%85%D8%AC%D9%85%D9%88%D8%B9%D8%A9-%D9%85%D8%A7%D9%8A%D8%AF%D9%8A%D8%A7-%D9%88%D8%B4%D8%A7%D9%83%D8%B1-%D8%AA%D8%B9%D8%B2%D8%B2%D8%A7%D9%86-%D8%B4%D8%B1%D8%A7%D9%83%D8%AA%D9%87%D9%85%D8%A7-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A%D8%A9-%D9%88%D8%AA%D8%B7%D9%84%D9%82%D8%A7%D9%86-%D8%AD%D9%85%D9%84%D8%A9-%D9%84%D8%AD%D8%B8%D8%A7%D8%AA-%D9%85%D8%A7%D9%8A%D8%AF%D9%8A%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9,N/A
الأمير تركي بن محمد بن فهد يرأس اجتماع مجلس أمناء مؤسسة الأمير محمد بن فهد للتنمية الإنسانية,N/A,N/A,"Thu, 20 Mar 2025 13:35:00 +0300",https://www.alyaum.com/articles/6584964/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1-%D8%AA%D8%B1%D9%83%D9%8A-%D8%A8%D9%86-%D9%85%D8%AD%D9%85%D8%AF-%D8%A8%D9%86-%D9%81%D9%87%D8%AF-%D9%8A%D8%B1%D8%A3%D8%B3-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9-%D9%85%D8%AC%D9%84%D8%B3-%D8%A3%D9%85%D9%86%D8%A7%D8%A1-%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1-%D9%85%D8%AD%D9%85%D8%AF-%D8%A8%D9%86-%D9%81%D9%87%D8%AF-%D9%84%D9%84%D8%AA%D9%86%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86%D9%8A%D8%A9,N/A
أهم أنواع الوجبات الصحية المقدمة لضيوف الرحمن في المسجد الحرام,N/A,N/A,"Thu, 20 Mar 2025 11:10:00 +0300",https://www.alyaum.com/articles/6584939/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D8%A3%D9%87%D9%85-%D8%A3%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D9%88%D8%AC%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D9%82%D8%AF%D9%85%D8%A9-%D9%84%D8%B6%D9%8A%D9%88%D9%81-%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B3%D8%AC%D8%AF-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D9%85,N/A
لعبة Assassin’s Creed Shadows.. تقييمات مرتفعة من النقاد,N/A,N/A,"Thu, 20 Mar 2025 00:20:00 +0300",https://www.alyaum.com/articles/6584885/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%84%D8%B9%D8%A8%D8%A9-Assassins-Creed-Shadows-%D8%AA%D9%82%D9%8A%D9%8A%D9%85%D8%A7%D8%AA-%D9%85%D8%B1%D8%AA%D9%81%D8%B9%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D9%86%D9%82%D8%A7%D8%AF,N/A
"""جادة قباء"".. مسار تفاعلي يثري تجربة الأهالي والزائرين",N/A,N/A,"Thu, 20 Mar 2025 00:20:00 +0300",https://www.alyaum.com/articles/6584883/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D8%AC%D8%A7%D8%AF%D8%A9-%D9%82%D8%A8%D8%A7%D8%A1-%D9%85%D8%B3%D8%A7%D8%B1-%D8%AA%D9%81%D8%A7%D8%B9%D9%84%D9%8A-%D9%8A%D8%AB%D8%B1%D9%8A-%D8%AA%D8%AC%D8%B1%D8%A8%D8%A9-%D8%A7%D9%84%D8%A3%D9%87%D8%A7%D9%84%D9%8A-%D9%88%D8%A7%D9%84%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A%D9%86,N/A
في يوم السعودية الخضراء.. شباب المملكة نواة الأمل لمستقبل أكثر استدامةً,N/A,N/A,"Wed, 19 Mar 2025 23:36:00 +0300",https://www.alyaum.com/articles/6584882/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%81%D9%8A-%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D8%A7%D9%84%D8%AE%D8%B6%D8%B1%D8%A7%D8%A1-%D8%B4%D8%A8%D8%A7%D8%A8-%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9-%D9%86%D9%88%D8%A7%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D9%84-%D9%84%D9%85%D8%B3%D8%AA%D9%82%D8%A8%D9%84-%D8%A3%D9%83%D8%AB%D8%B1-%D8%A7%D8%B3%D8%AA%D8%AF%D8%A7%D9%85%D8%A9,N/A
القوات الخاصة لأمن الطرق.. أمان وتنظيم لرحلة إيمانية ميسرة,N/A,N/A,"Wed, 19 Mar 2025 22:47:00 +0300",https://www.alyaum.com/articles/6584870/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D8%AE%D8%A7%D8%B5%D8%A9-%D9%84%D8%A3%D9%85%D9%86-%D8%A7%D9%84%D8%B7%D8%B1%D9%82-%D8%A3%D9%85%D8%A7%D9%86-%D9%88%D8%AA%D9%86%D8%B8%D9%8A%D9%85-%D9%84%D8%B1%D8%AD%D9%84%D8%A9-%D8%A5%D9%8A%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%85%D9%8A%D8%B3%D8%B1%D8%A9,N/A
خدمات إرشادية وتنظيمية متكاملة لضيوف الرحمن بالمسجد الحرام,N/A,N/A,"Wed, 19 Mar 2025 22:00:00 +0300",https://www.alyaum.com/articles/6584856/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A5%D8%B1%D8%B4%D8%A7%D8%AF%D9%8A%D8%A9-%D9%88%D8%AA%D9%86%D8%B8%D9%8A%D9%85%D9%8A%D8%A9-%D9%85%D8%AA%D9%83%D8%A7%D9%85%D9%84%D8%A9-%D9%84%D8%B6%D9%8A%D9%88%D9%81-%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86-%D8%A8%D8%A7%D9%84%D9%85%D8%B3%D8%AC%D8%AF-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D9%85,N/A
تأخر مواعيد غروب الشمس.. غدًا أول أيام فصل الربيع فلكيًا,N/A,N/A,"Wed, 19 Mar 2025 20:00:00 +0300",https://www.alyaum.com/articles/6584823/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D8%AA%D8%A3%D8%AE%D8%B1-%D9%85%D9%88%D8%A7%D8%B9%D9%8A%D8%AF-%D8%BA%D8%B1%D9%88%D8%A8-%D8%A7%D9%84%D8%B4%D9%85%D8%B3-%D8%BA%D8%AF%D8%A7-%D8%A3%D9%88%D9%84-%D8%A3%D9%8A%D8%A7%D9%85-%D9%81%D8%B5%D9%84-%D8%A7%D9%84%D8%B1%D8%A8%D9%8A%D8%B9-%D9%81%D9%84%D9%83%D9%8A%D8%A7,N/A
"*حملة ""خلك حريص"" تختتم فعالياتها وتعزز الوعي بمخاطر الاحتيال المالي*",N/A,N/A,"Wed, 19 Mar 2025 00:35:00 +0300",https://www.alyaum.com/articles/6584681/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/*%D8%AD%D9%85%D9%84%D8%A9-%D8%AE%D9%84%D9%83-%D8%AD%D8%B1%D9%8A%D8%B5-%D8%AA%D8%AE%D8%AA%D8%AA%D9%85-%D9%81%D8%B9%D8%A7%D9%84%D9%8A%D8%A7%D8%AA%D9%87%D8%A7-%D9%88%D8%AA%D8%B9%D8%B2%D8%B2-%D8%A7%D9%84%D9%88%D8%B9%D9%8A-%D8%A8%D9%85%D8%AE%D8%A7%D8%B7%D8%B1-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%8A%D8%A7%D9%84-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%8A*,N/A
صناعة سعودية فاخرة.. ماذا تعرف عن سجاد المسجد الحرام؟,N/A,N/A,"Tue, 18 Mar 2025 23:45:00 +0300",https://www.alyaum.com/articles/6584664/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D8%B5%D9%86%D8%A7%D8%B9%D8%A9-%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D9%81%D8%A7%D8%AE%D8%B1%D8%A9-%D9%85%D8%A7%D8%B0%D8%A7-%D8%AA%D8%B9%D8%B1%D9%81-%D8%B9%D9%86-%D8%B3%D8%AC%D8%A7%D8%AF-%D8%A7%D9%84%D9%85%D8%B3%D8%AC%D8%AF-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D9%85,N/A
السعودية للشحن: شحنات التمور ارتفعت 64 % وننقلها إلى أكثر من 45 وجهة عالمية,N/A,N/A,"Tue, 18 Mar 2025 20:53:00 +0300",https://www.alyaum.com/articles/6584626/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D9%84%D9%84%D8%B4%D8%AD%D9%86-%D8%B4%D8%AD%D9%86%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D9%85%D9%88%D8%B1-%D8%A7%D8%B1%D8%AA%D9%81%D8%B9%D8%AA-64-%D9%88%D9%86%D9%86%D9%82%D9%84%D9%87%D8%A7-%D8%A5%D9%84%D9%89-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-45-%D9%88%D8%AC%D9%87%D8%A9-%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9,N/A
وجبات إفطار ضيوف الرحمن بالمسجد الحرام.. أنواعها ومصادرها,N/A,N/A,"Tue, 18 Mar 2025 11:40:00 +0300",https://www.alyaum.com/articles/6584564/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%88%D8%AC%D8%A8%D8%A7%D8%AA-%D8%A5%D9%81%D8%B7%D8%A7%D8%B1-%D8%B6%D9%8A%D9%88%D9%81-%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86-%D8%A8%D8%A7%D9%84%D9%85%D8%B3%D8%AC%D8%AF-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D9%85-%D8%A3%D9%86%D9%88%D8%A7%D8%B9%D9%87%D8%A7-%D9%88%D9%85%D8%B5%D8%A7%D8%AF%D8%B1%D9%87%D8%A7,N/A
شاهد| رغوة غريبة وأسماك نافقة تغزو الشواطئ في أستراليا,N/A,N/A,"Tue, 18 Mar 2025 11:16:00 +0300",https://www.alyaum.com/articles/6584563/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D8%B4%D8%A7%D9%87%D8%AF-%D8%B1%D8%BA%D9%88%D8%A9-%D8%BA%D8%B1%D9%8A%D8%A8%D8%A9-%D9%88%D8%A3%D8%B3%D9%85%D8%A7%D9%83-%D9%86%D8%A7%D9%81%D9%82%D8%A9-%D8%AA%D8%BA%D8%B2%D9%88-%D8%A7%D9%84%D8%B4%D9%88%D8%A7%D8%B7%D8%A6-%D9%81%D9%8A-%D8%A3%D8%B3%D8%AA%D8%B1%D8%A7%D9%84%D9%8A%D8%A7,N/A
مع قرب إجازة عيد الفطر.. خطوات خدمة استخراج تصاريح السفر لأفراد الأسرة,N/A,N/A,"Tue, 18 Mar 2025 11:09:00 +0300",https://www.alyaum.com/articles/6584559/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%85%D8%B9-%D9%82%D8%B1%D8%A8-%D8%A5%D8%AC%D8%A7%D8%B2%D8%A9-%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D9%81%D8%B7%D8%B1-%D8%AE%D8%B7%D9%88%D8%A7%D8%AA-%D8%AE%D8%AF%D9%85%D8%A9-%D8%A7%D8%B3%D8%AA%D8%AE%D8%B1%D8%A7%D8%AC-%D8%AA%D8%B5%D8%A7%D8%B1%D9%8A%D8%AD-%D8%A7%D9%84%D8%B3%D9%81%D8%B1-%D9%84%D8%A3%D9%81%D8%B1%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D8%B3%D8%B1%D8%A9,N/A
4 خطوات ميسرة للتقديم على طلب الحالة الإنسانية بالمسجد الحرام,N/A,N/A,"Mon, 17 Mar 2025 16:00:00 +0300",https://www.alyaum.com/articles/6584422/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/4-%D8%AE%D8%B7%D9%88%D8%A7%D8%AA-%D9%85%D9%8A%D8%B3%D8%B1%D8%A9-%D9%84%D9%84%D8%AA%D9%82%D8%AF%D9%8A%D9%85-%D8%B9%D9%84%D9%89-%D8%B7%D9%84%D8%A8-%D8%A7%D9%84%D8%AD%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86%D9%8A%D8%A9-%D8%A8%D8%A7%D9%84%D9%85%D8%B3%D8%AC%D8%AF-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D9%85,N/A
"لولو تعود بحملتها المنتظرة ""لولو جابتها من الآخر” - استمتعوا بخصم 50% وصفقات مذهلة لتسوق العيد وأكثر!",N/A,N/A,"Mon, 17 Mar 2025 12:47:00 +0300",https://www.alyaum.com/articles/6584399/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%84%D9%88%D9%84%D9%88-%D8%AA%D8%B9%D9%88%D8%AF-%D8%A8%D8%AD%D9%85%D9%84%D8%AA%D9%87%D8%A7-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%B8%D8%B1%D8%A9-%D9%84%D9%88%D9%84%D9%88-%D8%AC%D8%A7%D8%A8%D8%AA%D9%87%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D8%A2%D8%AE%D8%B1-%D8%A7%D8%B3%D8%AA%D9%85%D8%AA%D8%B9%D9%88%D8%A7-%D8%A8%D8%AE%D8%B5%D9%85-50-%D9%88%D8%B5%D9%81%D9%82%D8%A7%D8%AA-%D9%85%D8%B0%D9%87%D9%84%D8%A9-%D9%84%D8%AA%D8%B3%D9%88%D9%82-%D8%A7%D9%84%D8%B9%D9%8A%D8%AF-%D9%88%D8%A3%D9%83%D8%AB%D8%B1!,N/A
الضمان الاجتماعي.. حالات تقديم بالإنابة لاستحقاق المعاش وشروطها,N/A,N/A,"Mon, 17 Mar 2025 11:14:00 +0300",https://www.alyaum.com/articles/6584392/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D8%A7%D9%84%D8%B6%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%D9%8A-%D8%AD%D8%A7%D9%84%D8%A7%D8%AA-%D8%AA%D9%82%D8%AF%D9%8A%D9%85-%D8%A8%D8%A7%D9%84%D8%A5%D9%86%D8%A7%D8%A8%D8%A9-%D9%84%D8%A7%D8%B3%D8%AA%D8%AD%D9%82%D8%A7%D9%82-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%B4-%D9%88%D8%B4%D8%B1%D9%88%D8%B7%D9%87%D8%A7,N/A
مستشفى الدكتور سليمان الحبيب بالخبر يُجري جراحة سمنة عالية الخطورة لإنقاذ شاب من تبعات الفشل الكلوي الحاد,N/A,N/A,"Mon, 17 Mar 2025 11:05:00 +0300",https://www.alyaum.com/articles/6584388/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%89-%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D8%AD%D8%A8%D9%8A%D8%A8-%D8%A8%D8%A7%D9%84%D8%AE%D8%A8%D8%B1-%D9%8A%D8%AC%D8%B1%D9%8A-%D8%AC%D8%B1%D8%A7%D8%AD%D8%A9-%D8%B3%D9%85%D9%86%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%AE%D8%B7%D9%88%D8%B1%D8%A9-%D9%84%D8%A5%D9%86%D9%82%D8%A7%D8%B0-%D8%B4%D8%A7%D8%A8-%D9%85%D9%86-%D8%AA%D8%A8%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D9%81%D8%B4%D9%84-%D8%A7%D9%84%D9%83%D9%84%D9%88%D9%8A-%D8%A7%D9%84%D8%AD%D8%A7%D8%AF,N/A
خريطة العمارة السعودية.. مكاسب اقتصادية وحفاظ على الإرث الثري للمملكة,N/A,N/A,"Mon, 17 Mar 2025 00:28:00 +0300",https://www.alyaum.com/articles/6584323/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D8%AE%D8%B1%D9%8A%D8%B7%D8%A9-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D9%85%D9%83%D8%A7%D8%B3%D8%A8-%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D9%8A%D8%A9-%D9%88%D8%AD%D9%81%D8%A7%D8%B8-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A5%D8%B1%D8%AB-%D8%A7%D9%84%D8%AB%D8%B1%D9%8A-%D9%84%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9,N/A
مرافق وخدمات المسجد الحرام.. وصول سهل وتيسير على ضيوف الرحمن,N/A,N/A,"Sun, 16 Mar 2025 22:36:00 +0300",https://www.alyaum.com/articles/6584307/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%85%D8%B1%D8%A7%D9%81%D9%82-%D9%88%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%B3%D8%AC%D8%AF-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D9%85-%D9%88%D8%B5%D9%88%D9%84-%D8%B3%D9%87%D9%84-%D9%88%D8%AA%D9%8A%D8%B3%D9%8A%D8%B1-%D8%B9%D9%84%D9%89-%D8%B6%D9%8A%D9%88%D9%81-%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86,N/A
يُشاهد بالعين المجردة.. رصد اقتران قمر رمضان بنجم السمّاك الليلة,N/A,N/A,"Sun, 16 Mar 2025 20:31:00 +0300",https://www.alyaum.com/articles/6584283/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%8A%D8%B4%D8%A7%D9%87%D8%AF-%D8%A8%D8%A7%D9%84%D8%B9%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D8%AC%D8%B1%D8%AF%D8%A9-%D8%B1%D8%B5%D8%AF-%D8%A7%D9%82%D8%AA%D8%B1%D8%A7%D9%86-%D9%82%D9%85%D8%B1-%D8%B1%D9%85%D8%B6%D8%A7%D9%86-%D8%A8%D9%86%D8%AC%D9%85-%D8%A7%D9%84%D8%B3%D9%85%D8%A7%D9%83-%D8%A7%D9%84%D9%84%D9%8A%D9%84%D8%A9,N/A
مفاجأة لعشاقSilent Hill F.. اللعبة بدون أسلحة نارية,N/A,N/A,"Sun, 16 Mar 2025 20:28:00 +0300",https://www.alyaum.com/articles/6584278/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%85%D9%81%D8%A7%D8%AC%D8%A3%D8%A9-%D9%84%D8%B9%D8%B4%D8%A7%D9%82Silent-Hill-F-%D8%A7%D9%84%D9%84%D8%B9%D8%A8%D8%A9-%D8%A8%D8%AF%D9%88%D9%86-%D8%A3%D8%B3%D9%84%D8%AD%D8%A9-%D9%86%D8%A7%D8%B1%D9%8A%D8%A9,N/A
رصد أول ولادة لظباء الريم المتكاثرة ذاتيًا في محمية الإمام سعود,N/A,N/A,"Sun, 16 Mar 2025 19:04:00 +0300",https://www.alyaum.com/articles/6584269/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D8%B1%D8%B5%D8%AF-%D8%A3%D9%88%D9%84-%D9%88%D9%84%D8%A7%D8%AF%D8%A9-%D9%84%D8%B8%D8%A8%D8%A7%D8%A1-%D8%A7%D9%84%D8%B1%D9%8A%D9%85-%D8%A7%D9%84%D9%85%D8%AA%D9%83%D8%A7%D8%AB%D8%B1%D8%A9-%D8%B0%D8%A7%D8%AA%D9%8A%D8%A7-%D9%81%D9%8A-%D9%85%D8%AD%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D9%85-%D8%B3%D8%B9%D9%88%D8%AF,N/A
مستشفيات المانع تقيم غبقتها الرمضانية السنوية في الخُبَر,N/A,N/A,"Sun, 16 Mar 2025 14:10:00 +0300",https://www.alyaum.com/articles/6584222/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%A7%D9%86%D8%B9-%D8%AA%D9%82%D9%8A%D9%85-%D8%BA%D8%A8%D9%82%D8%AA%D9%87%D8%A7-%D8%A7%D9%84%D8%B1%D9%85%D8%B6%D8%A7%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D9%86%D9%88%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AE%D8%A8%D8%B1,N/A
لجنة الإعلام في البنوك السعودية توقع مذكرة تعاون مع ( حماية المستهلك ).,N/A,N/A,"Sun, 16 Mar 2025 10:55:00 +0300",https://www.alyaum.com/articles/6584209/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%84%D8%AC%D9%86%D8%A9-%D8%A7%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%85-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D9%86%D9%88%D9%83-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D8%AA%D9%88%D9%82%D8%B9-%D9%85%D8%B0%D9%83%D8%B1%D8%A9-%D8%AA%D8%B9%D8%A7%D9%88%D9%86-%D9%85%D8%B9-(-%D8%AD%D9%85%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%87%D9%84%D9%83-),N/A
"فعاليات ""قمرة"" الرمضانية.. وجهة مثالية للعائلات في الحدود الشمالية",N/A,N/A,"Sun, 16 Mar 2025 05:39:00 +0300",https://www.alyaum.com/articles/6584185/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%85%D9%86%D9%88%D8%B9%D8%A7%D8%AA/%D9%81%D8%B9%D8%A7%D9%84%D9%8A%D8%A7%D8%AA-%D9%82%D9%85%D8%B1%D8%A9-%D8%A7%D9%84%D8%B1%D9%85%D8%B6%D8%A7%D9%86%D9%8A%D8%A9-%D9%88%D8%AC%D9%87%D8%A9-%D9%85%D8%AB%D8%A7%D9%84%D9%8A%D8%A9-%D9%84%D9%84%D8%B9%D8%A7%D8%A6%D9%84%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9,N/A
